,item,sentence,zone,RT,word,nItem,meanItemRT,sdItemRT,gmeanItemRT,gsdItemRT,surprisal,all_entropy,prev_surprisal,prev_all_entropy,w_len,prev_w_len,log_freq,prev_log_freq,loc
4478,5,12,292,270,did,94,337.8829787,267.6165953,301.185708,1.508324755,,,,,,,,,
4479,5,12,293,281,and,94,292.2553191,87.18512453,279.75214,1.349468074,,,,,,,,,
4480,5,12,294,270,that,93,318.6344086,192.3967134,288.2476947,1.502267821,,,,,,,,,
4481,5,12,295,237,I,93,296.7204301,110.415654,280.9639042,1.374621476,,,,,,,,,
4482,5,12,296,382,would,93,297.827957,105.8682142,283.1984966,1.358664639,,,,,,,,,
4483,5,12,297,293,be,91,305.5824176,118.2859122,289.3846924,1.371363684,,,,,,,,,
4484,5,12,298,281,rich,92,287.6304348,87.1752961,275.5235257,1.339696333,,,,,,,,,
4485,5,12,299,270,and,94,295.8723404,100.6081758,281.01835,1.374322924,,,,,,,,,
4486,5,12,300,259,famous,93,314.1290323,134.052328,293.9472345,1.412015471,,,,,,,,,
4487,5,12,301,258,one,93,317.8387097,145.3098855,295.9441272,1.430079148,,,,,,,,,
4488,5,12,302,225,"day,",94,312.2234043,125.6744518,293.4117274,1.405371276,,,,,,,,,
4489,5,12,303,259,just,94,297.7978723,95.63827233,284.0114995,1.362660867,,,,,,,,,
4490,5,12,304,281,like,94,286.4574468,93.63227833,273.8693323,1.339934892,,,,,,,,,
4491,5,12,305,271,him.,94,321.1808511,183.5390417,291.5395339,1.499293208,,,,,,,,,
4492,5,13,306,258,The,93,356.8172043,269.2415655,316.8543703,1.534618576,,,,,,,,,
4493,5,13,307,1215,matron,92,360.8913043,192.8944628,326.6690155,1.519927426,,,,,,,,,
4494,5,13,308,473,understood,93,339.7204301,156.1827501,316.4973646,1.432084897,,,,,,,,,
4495,5,13,309,349,my,93,320.6666667,102.9857877,306.1354552,1.354087314,,,,,,,,,
4496,5,13,310,303,idea,93,352.1505376,268.4463733,312.5817217,1.524176778,,,,,,,,,
4497,5,13,311,428,was,93,342.7849462,130.846479,321.1579974,1.429508723,,,,,,,,,
4498,5,13,312,304,something,93,326.6989247,95.18960312,314.0558361,1.325565353,,,,,,,,,
4499,5,13,313,348,that,94,312.2978723,101.6729767,298.2769652,1.348140275,,,,,,,,,
4500,5,13,314,383,I,94,300.6276596,97.44686824,286.810358,1.354128129,,,,,,,,,
4501,5,13,315,484,was,94,307.1489362,111.0261964,290.9147539,1.378305112,,,,,,,,,
4502,5,13,316,349,really,94,325.9893617,113.5252797,308.6254862,1.389193163,,,,,,,,,
4503,5,13,317,258,excited,92,340.9347826,202.001295,311.4207382,1.464695049,,,,,,,,,
4504,5,13,318,293,about,94,316.4255319,143.6187822,296.5223964,1.402202934,,,,,,,,,
4505,5,13,319,259,and,94,314.4893617,107.3780123,299.5147695,1.358469519,,,,,,,,,
4506,5,13,320,292,said,93,330.2150538,132.1694276,310.5201618,1.4026212,,,,,,,,,
4507,5,13,321,360,nothing.,94,393.7978723,243.3196305,347.0134769,1.602971064,,,,,,,,,
4508,5,14,322,394,When,94,343.3829787,125.3156107,323.2128963,1.415485681,,,,,,,,,
4509,5,14,323,304,I,94,307.893617,122.8299347,290.5721921,1.383768469,,,,,,,,,
4510,5,14,324,315,got,94,319.7021277,267.1121882,285.7978245,1.476647736,,,,,,,,,
4511,5,14,325,292,my,94,292.5106383,116.6595769,274.2293451,1.416343729,,,,,,,,,
4512,5,14,326,754,new,94,306.4574468,112.7735065,288.8112648,1.403848405,,,,,,,,,
4513,5,14,327,630,Buster,94,317.787234,110.1099033,300.5428769,1.396117145,,,,,,,,,
4514,5,14,328,338,Brown,94,333.7446809,115.2143338,316.1712117,1.386530472,,,,,,,,,
4515,5,14,329,303,"shoes,",94,337.3829787,156.0722955,315.3756059,1.416397874,,,,,,,,,
4516,5,14,330,293,I,94,324.8085106,191.2899211,299.2812179,1.440527056,,,,,,,,,
4517,5,14,331,337,was,94,352.8191489,185.726644,321.3111533,1.501565449,,,,,,,,,
4518,5,14,332,304,smiling,94,298.9680851,107.5964636,283.0652199,1.385636707,,,,,,,,,
4519,5,14,333,360,from,94,315.5319149,128.7773524,294.7189235,1.436006978,,,,,,,,,
4520,5,14,334,315,ear,93,310.2903226,139.1554168,292.5436504,1.369247713,,,,,,,,,
4521,5,14,335,270,to,93,288.5483871,95.97741085,275.1448614,1.35410373,,,,,,,,,
4522,5,14,336,428,ear.,93,322.3333333,120.2606168,303.0255575,1.417630356,,,,,,,,,
4523,5,15,337,292,Those,93,363.0215054,299.6032514,321.4931345,1.527389301,,,,,,,,,
4524,5,15,338,371,"shoes,",93,361.9139785,320.692649,316.9492669,1.535980499,,,,,,,,,
4525,5,15,339,349,they,92,341.5217391,177.7469171,315.4348592,1.449938619,,,,,,,,,
4526,5,15,340,281,shined,92,362.9673913,172.9829091,334.5801698,1.470270918,,,,,,,,,
4527,5,15,341,394,really,93,335.4946237,118.295193,316.3415538,1.41077443,,,,,,,,,
4528,5,15,342,248,"brightly,",92,324.0869565,127.7221101,304.2039714,1.419220106,,,,,,,,,
4529,5,15,343,394,and,92,340.7826087,153.1576668,316.3008643,1.444378277,,,,,,,,,
4530,5,15,344,686,I,92,315.0869565,132.5608011,296.4661911,1.394994618,,,,,,,,,
4531,5,15,345,427,liked,94,300.0212766,97.85351997,285.6707829,1.366007278,,,,,,,,,
4532,5,15,346,293,looking,93,334.1290323,168.8692075,307.3057522,1.462623906,,,,,,,,,
4533,5,15,347,270,at,94,319.9042553,134.3759826,302.1174618,1.371060084,,,,,,,,,
4534,5,15,348,259,the,92,319.0108696,143.9678302,298.8393961,1.400573648,,,,,,,,,
4535,5,15,349,258,bones,94,377.5957447,280.0788414,329.4723144,1.592780902,,,,,,,,,
4536,5,15,350,270,in,93,336.2150538,135.2473458,316.710827,1.397143936,,,,,,,,,
4537,5,15,351,315,my,93,374.6129032,280.6893313,327.6963368,1.572904304,,,,,,,,,
4538,5,15,352,293,"feet,",93,418.5806452,239.0011062,370.2217161,1.619742925,,,,,,,,,
4539,5,15,353,292,which,93,351.3978495,169.5670407,328.5159902,1.407973318,,,,,,,,,
4540,5,15,354,293,I,93,364.7634409,234.0048958,328.7200284,1.501788999,,,,,,,,,
4541,5,15,355,270,had,93,332.1397849,154.6696755,307.5332032,1.450763797,,,,,,,,,
4542,5,15,356,360,never,93,340.0215054,169.0159485,314.3314601,1.446505499,,,,,,,,,
4543,5,15,357,293,seen,92,346.25,131.9798207,323.067924,1.453562116,,,,,,,,,
4544,5,15,358,663,"before,",94,413.5212766,277.922776,358.2039245,1.645537114,,,,,,,,,
4545,5,15,359,349,through,93,391.344086,154.8806339,363.3733349,1.471864242,,,,,,,,,
4546,5,15,360,338,a,94,373.6702128,142.7224081,349.4317754,1.4407744,,,,,,,,,
4547,5,15,361,337,special,94,384.393617,174.0299207,354.6222973,1.475014229,,,,,,,,,
4548,5,15,362,371,x-ray,94,444.0212766,213.9155184,404.1225197,1.532411523,,,,,,,,,
4549,5,15,363,338,machine,94,400.4148936,207.8744663,363.8067513,1.521375308,,,,,,,,,
4550,5,15,364,292,they,94,358.1276596,122.3308781,340.4073952,1.368352378,,,,,,,,,
4551,5,15,365,270,had,94,321.8617021,101.1760524,307.306386,1.356824601,,,,,,,,,
4552,5,15,366,315,in,94,329.5531915,149.7016831,309.4543189,1.395179131,,,,,,,,,
4553,5,15,367,338,the,94,309.1489362,108.5971105,293.0231333,1.381183572,,,,,,,,,
4554,5,15,368,304,shoe,94,350.7446809,145.284292,326.3057112,1.449742284,,,,,,,,,
4555,5,15,369,281,store,94,374.6276596,270.0831009,339.4699525,1.47043609,,,,,,,,,
4556,5,15,370,315,that,93,350.9784946,125.4692911,332.2951,1.384928733,,,,,,,,,
4557,5,15,371,270,made,94,327.9468085,121.8686378,310.9136719,1.370302035,,,,,,,,,
4558,5,15,372,270,the,94,323.9680851,87.51558413,312.1342514,1.320231874,,,,,,,,,
4559,5,15,373,315,bones,94,354.1276596,157.3143032,333.2020066,1.389494222,,,,,,,,,
4560,5,15,374,281,in,94,327.5106383,103.2071458,314.368674,1.321926658,,,,,,,,,
4561,5,15,375,327,your,93,302.0860215,76.66211239,292.7858946,1.286427206,,,,,,,,,
4562,5,15,376,258,feet,92,317.3913043,91.73492109,304.7664064,1.331899057,,,,,,,,,
4563,5,15,377,293,look,91,318.7142857,151.8715309,295.4396406,1.439654125,,,,,,,,,
4564,5,15,378,439,green.,93,444.6236559,395.881897,370.0913976,1.701203807,,,,,,,,,
4565,5,16,379,326,I,94,380.7340426,275.8751929,336.1920468,1.546703112,,,,,,,,,
4566,5,16,380,292,was,94,328.9468085,137.5820668,307.5576214,1.423341653,,,,,,,,,
4567,5,16,381,270,now,94,326.3191489,115.1128677,308.0828636,1.400311444,,,,,,,,,
4568,5,16,382,327,almost,94,335.9148936,124.018873,316.3448547,1.410925487,,,,,,,,,
4569,5,16,383,259,ready,93,322.483871,103.2258618,308.1233301,1.348492259,,,,,,,,,
4570,5,16,384,236,to,93,304.9784946,84.61010045,294.2880913,1.304554788,,,,,,,,,
4571,5,16,385,259,go,94,317.8829787,146.1814204,295.8791508,1.425794172,,,,,,,,,
4572,5,16,386,270,back,93,319.4086022,133.6755674,300.9637463,1.388715951,,,,,,,,,
4573,5,16,387,258,to,94,310.3191489,166.6588307,288.4032484,1.414026248,,,,,,,,,
4574,5,16,388,270,the,94,299.4893617,106.4354764,284.0167719,1.374954472,,,,,,,,,
4575,5,16,389,383,orphanage,94,308.4468085,102.7752132,293.2745459,1.36973208,,,,,,,,,
4576,5,16,390,304,and,94,304.5531915,106.5816479,289.4364015,1.364871492,,,,,,,,,
4577,5,16,391,315,practice,94,315.893617,135.8987185,295.5227603,1.422012149,,,,,,,,,
4578,5,16,392,315,being,93,308.4408602,98.39488569,294.9665155,1.342635316,,,,,,,,,
4579,5,16,393,258,like,94,305.8085106,119.2153808,290.4630167,1.353346159,,,,,,,,,
4580,5,16,394,282,the,94,306.212766,105.9436726,291.4609778,1.357244041,,,,,,,,,
4581,5,16,395,281,man,93,306.2795699,87.95593828,294.1405679,1.332875555,,,,,,,,,
4582,5,16,396,292,who,94,330.3085106,223.5568786,299.6004856,1.464675906,,,,,,,,,
4583,5,16,397,484,all,93,302.2258065,102.7406114,286.504793,1.386240949,,,,,,,,,
4584,5,16,398,327,the,93,302.9032258,118.5466396,285.1733456,1.403032174,,,,,,,,,
4585,5,16,399,281,girls,93,276.7741935,84.59958488,265.5073441,1.329763578,,,,,,,,,
4586,5,16,400,630,"loved,",92,302.6195652,117.4527113,282.9289254,1.437319618,,,,,,,,,
4587,5,16,402,360,I,93,287.9569892,83.76402076,276.8818749,1.3239901,,,,,,,,,
4588,5,16,403,292,had,92,289.9130435,124.0548135,273.9672964,1.370685116,,,,,,,,,
4589,5,16,404,248,my,92,283.3804348,85.6210463,271.4741446,1.341104006,,,,,,,,,
4590,5,16,405,292,new,93,302.2795699,152.4015267,279.4551209,1.438813392,,,,,,,,,
4591,5,16,406,293,Buster,93,290.1397849,89.95295768,278.1787857,1.331175138,,,,,,,,,
4592,5,16,407,281,Brown,94,316.0319149,134.7040924,295.092209,1.431598876,,,,,,,,,
4593,5,16,408,270,shoes.,93,325.9892473,142.737026,304.3422728,1.430378092,,,,,,,,,
4594,5,17,409,293,It,94,300.1914894,154.2366759,281.3708502,1.384216049,,,,,,,,,
4595,5,17,410,258,was,94,298.9255319,145.4144422,280.0178363,1.391031978,,,,,,,,,
4596,5,17,411,282,the,93,283.4516129,84.47517208,272.6608085,1.314395234,,,,,,,,,
4597,5,17,412,281,new,94,281.0106383,86.79087394,269.6577044,1.32705139,,,,,,,,,
4598,5,17,413,304,"haircut,",94,339.7446809,156.8976062,312.8677603,1.482736606,,,,,,,,,
4599,5,17,414,247,"though,",94,346.1595745,182.2552448,314.4949686,1.510594372,,,,,,,,,
4600,5,17,415,270,that,93,301.7096774,96.97316758,287.9515976,1.35575064,,,,,,,,,
4601,5,17,416,236,I,93,310.3010753,195.6798508,286.2259974,1.419193111,,,,,,,,,
4602,5,17,417,282,needed,94,304.1170213,107.5650197,288.5995516,1.374808319,,,,,,,,,
4603,5,17,418,225,to,94,303.0957447,104.5785263,287.1166551,1.387418451,,,,,,,,,
4604,5,17,419,304,complete,94,305.8085106,100.6528449,291.3245722,1.36094789,,,,,,,,,
4605,5,17,420,236,my,93,298.0645161,94.64301422,284.6868797,1.34961921,,,,,,,,,
4606,5,17,421,270,new,94,312.1170213,129.1678791,294.1758832,1.382466165,,,,,,,,,
4607,5,17,422,281,look.,92,318.9782609,144.9243818,297.6022349,1.418801655,,,,,,,,,
4608,5,18,423,259,We,94,304.2340426,110.2493192,288.1562121,1.377443762,,,,,,,,,
4609,5,18,424,236,finally,93,310.1182796,118.7162171,292.8496847,1.385287853,,,,,,,,,
4610,5,18,425,248,arrived,94,297.9255319,127.8690728,279.1494131,1.40869018,,,,,,,,,
4611,5,18,426,247,at,94,281.5744681,96.12698695,268.4740265,1.352056307,,,,,,,,,
4612,5,18,427,248,the,93,340.0215054,249.6511905,296.9606367,1.585990281,,,,,,,,,
4613,5,18,428,258,"unassuming,",93,529.1075269,399.6925031,414.2065516,1.989499551,,,,,,,,,
4614,5,18,429,349,unembellished,94,544.8510638,286.280521,473.3683038,1.734488975,,,,,,,,,
4615,5,18,430,259,"barbershop,",94,410.4893617,177.0157483,374.2702995,1.553213745,,,,,,,,,
4616,5,18,431,281,where,94,352.5106383,112.9277764,335.0006348,1.383637102,,,,,,,,,
4617,5,18,432,270,they,94,334.0744681,155.2286028,307.8468037,1.478155176,,,,,,,,,
4618,5,18,433,293,cut,94,327.8829787,118.2963162,309.2346104,1.403203752,,,,,,,,,
4619,5,18,434,225,our,94,332.8297872,211.5853949,303.7246421,1.464069198,,,,,,,,,
4620,5,18,435,259,hair,94,304.2446809,94.89424631,290.7144576,1.351885131,,,,,,,,,
4621,5,18,436,292,for,94,306.2765957,105.4734747,289.9509969,1.391770363,,,,,,,,,
4622,5,18,437,225,free,94,331.0106383,134.0054159,308.5302611,1.444780765,,,,,,,,,
4623,5,18,438,315,because,94,319.9148936,101.8535381,305.0165362,1.365391522,,,,,,,,,
4624,5,18,439,270,we,95,312.6947368,115.9962466,296.3918853,1.369974667,,,,,,,,,
4625,5,18,440,281,were,93,323.0322581,144.3795159,299.6292802,1.450429651,,,,,,,,,
4626,5,18,441,248,orphans.,93,370.5806452,210.4476245,333.590242,1.540482981,,,,,,,,,
4627,5,19,442,259,Even,94,339.0,129.9143639,318.4941617,1.413673569,,,,,,,,,
4628,5,19,443,247,though,94,311.4042553,87.61932805,299.8735019,1.317284038,,,,,,,,,
4629,5,19,444,248,we,94,314.8723404,102.274902,300.0074079,1.362617159,,,,,,,,,
4630,5,19,445,236,were,93,324.9784946,119.2409853,304.8863305,1.431646915,,,,,,,,,
4631,5,19,446,259,supposed,94,326.0531915,103.9902153,310.4246198,1.372007922,,,,,,,,,
4632,5,19,447,270,to,94,324.1914894,113.9182197,307.4149214,1.378055851,,,,,,,,,
4633,5,19,448,258,slowly,93,346.4623656,149.0711502,321.0932707,1.46365385,,,,,,,,,
4634,5,19,449,259,wait,93,327.4301075,119.0584801,311.4701906,1.358280143,,,,,,,,,
4635,5,19,450,270,to,94,335.0425532,121.3110208,318.0970388,1.36539346,,,,,,,,,
4636,5,19,451,237,be,94,332.5106383,145.0198907,310.6976638,1.418990393,,,,,,,,,
4637,5,19,452,247,"called,",94,308.1489362,91.02202941,294.911445,1.352661225,,,,,,,,,
4638,5,19,453,259,I,93,298.4516129,89.17490339,285.9844559,1.341039974,,,,,,,,,
4639,5,19,454,270,ran,94,301.3510638,103.4658229,286.8522977,1.359988518,,,,,,,,,
4640,5,19,455,281,straight,94,316.8829787,89.58204702,304.6942293,1.326659553,,,,,,,,,
4641,5,19,456,270,up,94,288.4361702,79.89705184,278.2200387,1.307696634,,,,,,,,,
4642,5,19,457,259,to,94,309.1702128,159.9560853,286.5277798,1.42046933,,,,,,,,,
4643,5,19,458,236,one,94,298.5638298,105.5669342,283.1854111,1.373716499,,,,,,,,,
4644,5,19,459,281,of,94,291.3723404,89.19520505,279.2953274,1.3342644,,,,,,,,,
4645,5,19,460,225,the,94,301.2234043,114.7038406,285.0000388,1.375585933,,,,,,,,,
4646,5,19,461,248,barber,94,322.5957447,141.6560517,299.6557575,1.448227083,,,,,,,,,
4647,5,19,462,259,chairs,93,324.7311828,140.9854402,303.646056,1.423182921,,,,,,,,,
4648,5,19,463,247,and,94,302.3829787,93.61820271,290.5148814,1.317020375,,,,,,,,,
4649,5,19,464,270,climbed,94,319.8510638,148.0894061,298.3754298,1.416932974,,,,,,,,,
4650,5,19,465,259,up,94,304.3404255,115.634626,288.0378113,1.377270809,,,,,,,,,
4651,5,19,466,259,onto,94,291.4468085,85.99320016,280.4592333,1.31388581,,,,,,,,,
4652,5,19,467,270,the,94,301.4468085,108.9861999,285.2533255,1.386125051,,,,,,,,,
4653,5,19,468,236,board,94,324.1914894,167.1167435,298.3340352,1.455921571,,,,,,,,,
4654,5,19,469,259,the,94,387.2553191,221.7128306,342.6405976,1.601129132,,,,,,,,,
4655,5,19,470,360,barber,94,353.1276596,169.4026973,324.6080411,1.479724596,,,,,,,,,
4656,5,19,471,259,placed,94,348.2234043,160.8592622,321.4432644,1.465068659,,,,,,,,,
4657,5,19,472,326,across,94,326.5531915,139.6241204,306.6038938,1.400632805,,,,,,,,,
4658,5,19,473,259,the,94,322.2340426,115.2182058,304.693145,1.389613668,,,,,,,,,
4659,5,19,474,281,arms,94,350.2340426,155.7057761,325.8444777,1.439491702,,,,,,,,,
4660,5,19,475,281,to,94,331.1914894,122.7123813,312.0067325,1.405335397,,,,,,,,,
4661,5,19,476,248,make,94,308.393617,108.3923794,292.7433221,1.371685013,,,,,,,,,
4662,5,19,477,315,me,94,322.6808511,103.0807401,307.6848157,1.361274306,,,,,,,,,
4663,5,19,478,315,sit,94,330.1702128,128.5357269,310.0682059,1.412458566,,,,,,,,,
4664,5,19,479,292,up,93,343.9677419,134.7558542,320.7241052,1.451969398,,,,,,,,,
4665,5,19,480,383,higher.,94,397.2021277,209.9673595,354.7428543,1.591732145,,,,,,,,,
4666,5,20,481,382,I,94,358.6382979,156.0883298,331.2396063,1.476117422,,,,,,,,,
4667,5,20,482,248,looked,94,334.4787234,132.50788,313.468773,1.419423329,,,,,,,,,
4668,5,20,483,225,at,93,327.4731183,160.4823295,303.0821105,1.441435079,,,,,,,,,
4669,5,20,484,292,the,94,351.4574468,271.5320795,314.4892818,1.497150887,,,,,,,,,
4670,5,20,485,259,man,94,314.0638298,141.7268923,292.8320705,1.42176858,,,,,,,,,
4671,5,20,486,225,and,94,304.212766,111.8907755,287.7418701,1.382960074,,,,,,,,,
4672,5,20,487,248,"said,",94,323.2978723,116.1725478,304.7743683,1.406755588,,,,,,,,,
4673,5,20,488,247,with,94,319.6702128,116.514468,301.9187633,1.395514676,,,,,,,,,
4674,5,20,489,248,a,94,324.212766,119.4921037,306.3834113,1.386498717,,,,,,,,,
4675,5,20,490,258,beaming,94,360.9893617,252.0466544,319.0418031,1.562968799,,,,,,,,,
4676,5,20,491,259,smile,94,319.2659574,128.841753,299.6751629,1.410346848,,,,,,,,,
4677,5,20,492,259,on,94,314.5319149,168.391422,292.8117713,1.403144276,,,,,,,,,
4678,5,20,493,326,my,92,293.7934783,101.3027817,279.0950958,1.368107708,,,,,,,,,
4679,5,20,494,281,"face,",93,307.2795699,122.1075226,289.3186358,1.395880074,,,,,,,,,
4680,5,20,495,237,'I,93,326.2258065,159.8699967,303.9599282,1.420755714,,,,,,,,,
4681,5,20,496,292,want,93,295.0967742,101.6231385,281.8166302,1.339110747,,,,,,,,,
4682,5,20,497,225,an,94,315.393617,130.8150807,295.2559831,1.417296721,,,,,,,,,
4683,5,20,498,293,Elvis,94,320.4574468,145.1800265,297.6339805,1.44337153,,,,,,,,,
4684,5,20,499,247,haircut.,94,373.6595745,242.9635378,331.1348613,1.574486625,,,,,,,,,
4685,5,21,500,248,Can,94,316.1170213,96.38686124,303.1764646,1.332148995,,,,,,,,,
4686,5,21,501,270,you,93,296.6129032,84.71628254,285.9052729,1.307450784,,,,,,,,,
4687,5,21,502,259,make,94,300.287234,106.6721056,285.0625906,1.369396039,,,,,,,,,
4688,5,21,503,281,my,94,298.0957447,91.56536758,285.2141599,1.345274879,,,,,,,,,
4689,5,21,504,247,hair,94,304.5319149,95.49426624,291.2718622,1.344630968,,,,,,,,,
4690,5,21,505,248,like,93,351.8817204,224.3190589,311.3691658,1.573952284,,,,,,,,,
4691,5,21,506,371,Elvis's?',92,360.2934783,127.756253,338.9161183,1.42251247,,,,,,,,,
4692,5,21,507,371,I,93,351.0215054,129.2046724,329.3640211,1.42922232,,,,,,,,,
4693,5,21,508,315,asked.,93,349.6666667,144.6386302,326.1061452,1.439701885,,,,,,,,,
4694,5,22,509,259,The,93,328.7741935,128.2410374,308.4669427,1.415664059,,,,,,,,,
4695,5,22,510,270,"barber,",94,302.787234,93.88186037,290.1165435,1.334152858,,,,,,,,,
4696,5,22,511,214,who,94,320.712766,168.0534108,296.9826538,1.429493079,,,,,,,,,
4697,5,22,512,292,was,94,305.7553191,101.6118152,291.8263329,1.347722057,,,,,,,,,
4698,5,22,513,270,a,94,320.6914894,200.7257813,290.8115233,1.486248812,,,,,,,,,
4699,5,22,514,304,genial,94,357.9361702,185.8788372,323.781082,1.537057742,,,,,,,,,
4700,5,22,515,326,young,94,337.712766,175.7102712,311.1092407,1.457668801,,,,,,,,,
4701,5,22,516,270,"man,",94,353.4148936,156.1394063,327.033134,1.462016383,,,,,,,,,
4702,5,22,517,462,grinned,94,350.6382979,171.4804513,324.1198745,1.450679362,,,,,,,,,
4703,5,22,518,292,back,94,316.0212766,104.2543394,301.7050198,1.346672543,,,,,,,,,
4704,5,22,519,282,at,94,321.6382979,113.3018474,305.3175285,1.369255553,,,,,,,,,
4705,5,22,520,236,me,94,306.6702128,101.8639603,291.858853,1.36440696,,,,,,,,,
4706,5,22,521,304,and,93,293.9247312,83.5440832,283.3723924,1.306807383,,,,,,,,,
4707,5,22,522,247,said,93,301.172043,84.85020351,289.6492981,1.325279308,,,,,,,,,
4708,5,22,523,281,that,93,315.3225806,111.5817269,300.5912165,1.348038237,,,,,,,,,
4709,5,22,524,293,he,93,309.5913978,93.13188831,297.6116716,1.318838191,,,,,,,,,
4710,5,22,525,304,would,93,302.5913978,94.56562439,290.0673406,1.330568016,,,,,,,,,
4711,5,22,526,270,try,93,308.1505376,100.7717984,293.7422176,1.357705566,,,,,,,,,
4712,5,22,527,292,his,93,308.483871,141.3442154,288.6550285,1.401039999,,,,,,,,,
4713,5,22,528,304,best.,93,342.0,203.944046,309.5721217,1.497518878,,,,,,,,,
4714,5,23,529,247,I,93,294.0752688,84.8472075,283.3484025,1.308232618,,,,,,,,,
4715,5,23,530,327,was,94,309.7978723,128.7400966,290.1132036,1.41401909,,,,,,,,,
4716,5,23,531,303,so,93,292.0967742,103.563157,276.5536691,1.384880912,,,,,,,,,
4717,5,23,532,316,happy,93,294.5268817,98.28735504,280.8668907,1.352419652,,,,,,,,,
4718,5,23,533,236,when,94,280.4148936,91.0602317,269.1015203,1.31752688,,,,,,,,,
4719,5,23,534,259,he,94,279.5851064,80.44090993,268.6979414,1.328858849,,,,,,,,,
4720,5,23,535,281,started,94,295.393617,117.1867564,277.5958703,1.404054268,,,,,,,,,
4721,5,23,536,247,to,93,319.1182796,160.9230068,297.8636558,1.404844473,,,,,,,,,
4722,5,23,537,248,cut,94,293.8297872,91.01667557,281.3795543,1.337372533,,,,,,,,,
4723,5,23,538,270,my,94,318.5638298,260.5270324,284.9118352,1.475763193,,,,,,,,,
4724,5,23,539,247,"hair,",93,291.9354839,103.4139851,278.2891714,1.346480205,,,,,,,,,
4725,5,23,540,225,but,93,297.5483871,106.9300377,282.3094617,1.369358428,,,,,,,,,
4726,5,23,541,248,just,92,313.7717391,154.7112946,290.8301043,1.433901428,,,,,,,,,
4727,5,23,542,259,as,94,304.1170213,127.9473898,287.1300012,1.371976793,,,,,,,,,
4728,5,23,543,236,he,94,307.4042553,124.2970185,289.1528236,1.395787778,,,,,,,,,
4729,5,23,544,236,started,94,317.7765957,224.46228,291.3525818,1.417514503,,,,,,,,,
4730,5,23,545,236,to,94,304.0212766,168.5539369,283.6750824,1.389088926,,,,,,,,,
4731,5,23,546,248,"cut,",94,305.3723404,109.2903781,288.8464766,1.388625588,,,,,,,,,
4732,5,23,547,259,the,94,342.287234,257.993941,303.8542271,1.528890052,,,,,,,,,
4733,5,23,548,258,"matron,",94,337.712766,140.275583,313.4956405,1.461252594,,,,,,,,,
4734,5,23,549,361,who,94,357.5744681,248.0959531,322.5659876,1.488401129,,,,,,,,,
4735,5,23,550,258,had,94,321.606383,115.0878316,304.0831122,1.390875289,,,,,,,,,
4736,5,23,551,259,been,93,321.7526882,261.5453513,290.5372556,1.451056484,,,,,,,,,
4737,5,23,552,248,watching,93,304.4731183,84.68696725,293.3396545,1.315297318,,,,,,,,,
4738,5,23,553,247,me,90,301.0666667,88.6497717,289.5746252,1.318035095,,,,,,,,,
4739,5,23,554,270,and,93,308.7204301,109.1547929,292.6353803,1.378349884,,,,,,,,,
4740,5,23,555,270,had,94,314.2553191,140.39483,292.8226895,1.428995718,,,,,,,,,
4741,5,23,556,259,a,94,308.5106383,113.9722419,291.7960974,1.381281363,,,,,,,,,
4742,5,23,557,247,look,94,319.5212766,144.2974622,298.1312896,1.419922789,,,,,,,,,
4743,5,23,558,293,as,93,311.655914,110.0748258,295.2176672,1.381481292,,,,,,,,,
4744,5,23,559,247,cold,92,311.8478261,116.7882403,293.4344939,1.410189252,,,,,,,,,
4745,5,23,560,248,as,94,327.1595745,122.3144461,307.2747302,1.421019649,,,,,,,,,
4746,5,23,561,293,"ice,",94,353.9042553,171.3864444,327.0188362,1.460357716,,,,,,,,,
4747,5,23,562,247,motioned,94,333.8723404,103.9673474,318.9319236,1.35493844,,,,,,,,,
4748,5,23,563,315,for,94,329.0744681,119.0411729,310.5695849,1.399606618,,,,,,,,,
4749,5,23,564,247,him,94,316.3085106,100.6637143,302.2732381,1.347749115,,,,,,,,,
4750,5,23,565,282,to,94,296.212766,81.24844049,285.3285264,1.318775537,,,,,,,,,
4751,5,23,566,259,come,94,299.1808511,91.83153847,286.0741745,1.349135382,,,,,,,,,
4752,5,23,567,270,over,93,315.8602151,111.2189958,299.905628,1.369568565,,,,,,,,,
4753,5,23,568,258,to,93,299.0645161,109.4155229,283.674022,1.371074953,,,,,,,,,
4754,5,23,569,259,where,93,310.0,122.3679412,292.8031314,1.382117608,,,,,,,,,
4755,5,23,570,293,she,94,296.6382979,102.8163465,281.6009486,1.373302656,,,,,,,,,
4756,5,23,571,258,was,94,308.4574468,141.5932889,286.4315619,1.436065762,,,,,,,,,
4757,5,23,572,270,standing.,94,340.5744681,162.5246045,313.7279926,1.472006878,,,,,,,,,
4758,5,24,573,259,She,94,331.893617,126.7003465,312.3282745,1.40465785,,,,,,,,,
4759,5,24,574,259,whispered,94,343.3510638,195.9961437,314.7396408,1.466457996,,,,,,,,,
4760,5,24,575,236,something,93,302.9784946,95.38035739,290.0603253,1.337257132,,,,,,,,,
4761,5,24,576,270,into,93,304.4516129,138.7077406,285.00213,1.401814431,,,,,,,,,
4762,5,24,577,270,his,94,291.9680851,99.25371553,277.9470116,1.358542684,,,,,,,,,
4763,5,24,578,281,ear,94,300.393617,122.1198264,282.4248038,1.397946902,,,,,,,,,
4764,5,24,579,270,that,94,295.7765957,97.87320679,281.7662369,1.359013814,,,,,,,,,
